,labels,lenths,contents
4778,1,44,0 分 玩游戏 玩 两局 发热 屏幕 就 会 变暗 不是 自动 调节 和 原彩 的 原因 都 已经 关 了 已经 换 过 一次 货 了 因为 和 女朋友 异地 恋要 一起 玩游戏 实在 懒得 再换 了 很 不 愉快 的 购物 体验
4779,1,34,0 月 3 号 只有 银色 有 货买 6038 是 吧 ， 睡一觉 早上 醒来 一号 就是 全部 有货 5788 ， 问 客服 说 是 秒杀 产品 不 给 保价 ， 这一星 给 京东
4780,5,7,手机 还 不错 ， 玩游戏 有点 卡
4781,5,14,现在 的 价格 还 算 可以 了 ， 毕竟 比 官方 价低 了 一千多
4782,2,12,京东 态度 很 好 ， 手机 bug 太多 ， 系统 不 流畅
4783,3,47,同样 的 时间段 ， * 物流 晚 了 一天 才 到 ～ 说 是因为 双 11 活动 ！ 其他 还好 ～ 不过 苹果 现在 品控 是 不行 ， 后置 摄像头 有 一粒 灰尘 ！ X 貌似 也 很多 人 反应 这个 问题 ！ 不过 不 影响 使用
4784,3,244,首先 对 商品 、 物流配送 、 以至于 客服 的 服务 都 是 满意 的 ， 毕竟 京东 这么 多年 的 口碑 还是 有 的 ， 但是 这次 吐槽 的 主要 是 商品 的 价保期 没有 指引 。 想必 大家 都 碰到 过 这样 的 现象 ， 买 什么 商品 的 时候 也 很 关注 这个 价保 的 权限 及 期限 。 上个月 在 京东 自营 给 宝宝 买 了 个 加湿器 （ 图 5 ） ， 从 照片 上 可以 清晰 的 看到 价格 及 价保 期限 ， 但是 2.14 日 在 买手机 的 时候 没有 看到 价保 ， 我 就 默认 为 也 是 0 天 的 价保 期限 了 ， 结果 今天 发现 这 款 手机 降价 为 * 元 ， 结果 去 联系 客服 ， 客服 以 手机 截图 的 形式 给 我 回答 了 原来 手机 的 价保期 是 7 天 ， 是 7 天 也 无所谓 ， 我 想 说 的 是 如果 能 在 购买 商品 的 页面 （ 图 、 4 ） 可以 清楚 的 标注 上 ， 那 消费者 就 不用浪费 时间 在 去 找 客服 咨询 了 ， 就 跟 明码标价 一样 ， 我们 不要 从 截图 或者 其他 链接 上 看到 这些 信息 ， 价保 就是 应该 和 售价 一起 展示 ， 希望 京东 客服 可以 和 相关 部门 反映 一下 ， 这样 可以 避免 很多 类似 客诉 ， 作为 一名 互联网 采购 ， 我 也 希望 京东 可以 越做越 好 ， 谢谢 。
4785,5,19,东西 很 好 ， 一直 喜欢 用 苹果 ， 京东 自营 速度 就是 快 ， 下次 还会来 买 的
4786,3,12,哎 。 。 。 不到 一个月 降价 太 离谱 了 。 失望
4787,1,118,目前 手机 还 在 满意 状态 中 ^ _ ^ 就是 京东 快递 让 我 很 失望 ， 手机 中午 就 已经 到 了 站点 ， 然而 他 不 给 我 送 说 是 他 的 电动车 没有 电 。 承诺 下午 送到 然后 快递 员 说 他 电动车 没电不送 、 我 确实 着急 关键 是 电动车 没 电 不是 我 的 责任 吧 。 而且 我 都 没有 拿到 手机 他 就 帮 我 签收 了 ， 现在 京东 服务 都 这么 贴心 了 吗 。 不 经过 买家 同意 就 随便 签收 订单 。 其实 我 一颗 星 都 不想 给 。 你们 就 这么 对待 Plus 会员 的 嘛 ， 让 我 很 失望 ?
4788,1,39,屏幕 太黄 太暗 了 ！ 我 明白 有 的 批次 的 屏幕 会 暗点 ， 但 这个 也 太 黄 太暗 了 ， 看 的 特别 不 舒服 ， 可以 激活 了 不让 退换 了 ， 哎 ， 倒霉
4789,5,2,可以 的
4790,3,26,京东 现在 这么 抠 ？ ？ ？ ？ ？ 连 个 手机 膜 都 不 送 ， 啊啊啊 啊啊啊 真 不想 给 好评 ！ 太抠 了
4791,3,50,边缘 有 划痕 - 说 退换货 要 审核 检测 乱 八七 糟 的 麻烦 得 很 - 根本 不是 什么 退换 无忧 - 审核 检测 7 - 15 天 才能 退 或者 换 - 急 着 用 根本 等 不了 那么 久 只能 凑合 用 了 - 购物 体验 很差
4792,3,10,买 这么 贵 的 手机 连 个 外包装 都 没有
4793,5,17,给 老公 出血 买 了 个 ， 老公 非常 满意 像素 手感 超好 京东 购物 自信 。
4794,1,44,外面 包装 非常 简陋 ， 气泡 袋 都 没有 ？ 就 一个 盒子 装 手机 ， 用 了 一段时间 才 来 评价 ， 什么 都 没有 送 手机 也 不 怎样 ， 比 朋友 的 7p 还 差 & hellip ; & hellip ;
4795,1,115,快递 五星 ， 手机 一星 ！ ！ ！ 谁 买 谁 后悔 ！ ！ ！ 苹果 手机 系统 存在 严重 问题 、 来电 有 铃声 手机 屏幕 无 任何 显示 2 、 通讯录 或者 通话记录 打电话 点着 完全 无 反应 ！ 3 、 大 返回 无法 将 后台 通话 界面 删除 手机 一直 卡卡 卡 卡卡 唯一 解决办法 只有 强制 关机 ； 才 用 两天 ！ ！ ！ 已经 连续 出现 五次 ！ ！ 也 不是 第一次 用 苹果 ！ ！ 也 不是 第一次 用 京东 ！ ！ 忍无可忍 。 只 接受 退货 ， 不 接受 其他 。 已经 申请 退货 ， 大量 图片 以及 视频 在手 ， 必将 维权 到底 ！ ！ ！ ！
4796,1,12,没过 20 天 降价 300 多 。 客服 还 不理 。 可以
4797,3,31,降价 太快 了 ， 一下 降价 900 ， 还 送 15000 京豆 ， 相当于 降 了 一千多 ， 才 一个月 的 功夫 ， 太坑 了 & hellip ; & hellip ;
4798,3,57,客户 有 问题 问 苹果 售前 客服 ， 什么 都 要 客户 自己 试 了 才 知道 ， 这样 要 客服 有 什么 用 ， 这个 免息 券 明明 能 用 ， 最后 自己 试出来 的 ， 连 这些 基本 业务知识 都 不 知道 。 一星 客服 ， 三星 京东 ， 五星 手机 ， 平均 三星 。
4799,3,17,手机 刚买 了 几天 就 降 了 200 多 这 价格 真的 这么 不靠 谱 吗 ？
4800,1,94,非常 不 满意 的 一次 购物 、 2 月 23 买时 * 、 现在 居然 跌落 到 5688 了 、 但是 上面 显示 价格 还是 6 千多 、 要不是 今天 突然 听人 说 我 还 不 知道 、 这 不是 明摆着 坑人 么 ？ 不 明白 刘墙 东 （ 打 找 正确 的 居然 提示 我 敏感 词汇 、 呵呵 了 ） 怎么 有 脸 说 那些 大话 、 有史以来 最差 的 一次 购物 、 最差 的 一次 、 最差 的 一次 、 建议 大家 不要 再 从 京东 购买 电子产品 等 大件 了
4801,1,158,用 了 一个月 了 ， 机子 是 207 年 0 月份 产 的 ， 激活 当天 在 ~ 上 查询 不到 保修期 ， 要 验证 产品 购买 日期 ， 但是 输入 208 年 2 月 号 也 查不到 ， 过 了 三四天 ， 还是 查不到 ， 然后 把 日期 一天天 的 往前 推 ， 一个个 的 试 ， 最后 很 离奇 的 是 ， 产品 购买 日期 输入 207 年 2 月 号 ， 保修 日期 就 出来 ， 虽然 ~ 显示 保修期 是 到 209 年 2 月 号 （ 用 第三方 渠道 查询 序列号 ， 激活 日期 为 207 年 2 月 日 ） ， 但是 感觉 还是 很 奇怪 。 另外 iMessage 和 facetime 至今 无法 激活 ， 一直 提示 激活 失败 ， 还有 就是 播放 外音 的 时候 ， 有时 会 产生 杂音 （ 像是 电流 音 ） ， 频率 感觉 还 比较 高 ， 不 知道 有没有 碰到 相同 问题 的 朋友 。
4802,1,85,收到 手机 ， 检查 了 外观 ， 前置 摄像头 的 上面 边框 不 平整 ， 侧 边框 黑条 上方 有处 划痕 ， 背面 左下角 缝隙 太 大 ， 有 异物 无法 去除 ， 多次 联系 售后 根本 没 人理 ， 还 给我发 信息 告知 多次 电话 联系 我 却 联系 不上 ！ 我 也 真是 无语 了 ， 根本 一个 电话 都 没 给 我 打过 ， 擦 ！ 凑合着 用 吧 ！ 就 这 一回 ， 再也 不 在 京东 买 东西 了 。
4803,5,66,不 知道 是不是 运气 问题 ， 我 每次 买 的 苹果 手机 都 比 朋友 的 电池 耐用 耐冲 苹果 的 拍照 像素 不用说 运行 速度 非常 流畅 用 了 一段时间 才 来 评价 ， 手机 目前为止 没有 任何 问题 总的来说 这 款 手机 从 到手 用到 现在 没 出现 过 任何 问题 ， 购买 的 非常 愉快 ， 会 介绍 朋友 来 京东 光顾 的
4804,1,23,充电 太慢 了 ， 现在 其他 情况 还 可以 ， 用 了 两天 正常 ， 就是 充电 慢 ， 过 几天 再来 追评
4805,3,118,失望 ， 本来 没有 用过 苹果 手机 想着 买 一个 ， 结果 发现 好多 问题 ， 第一个 下载 东西 的 时候 卡 了 ， 屏幕 点不动 一直 停留 一个 页面 十几 秒钟 然后 就 闪退 了 ， 第二个 王者 也 是 卡 ， 也 是 屏幕 点不动 ， 全部 退出 在 点 进去 才行 ， 其次 就是 充电 慢 ， 一个半 小时 了 百分之 7 ？ 最 严重 的 就是 开机 第一次 打不开 ， 第二次 才 可以 ， 朋友 也 买 了 这个 手机 他 也 有 这个 问题 ！ 花 这么 多钱 买个 手机 买回来 就是 各种 问题 ， 明天 去 网点 检测 如果说 有 问题 的话 ， 直接 退 ， 再也 不想 买 苹果 了 不值
4806,2,81,"第一 ， 包装 不 走心 , 就 一个 塑料袋 装着 ， 里面 什么 防 碰撞 的 东西 都 没有 ， 盒子 拿到 手时 有角 瘪 了 。 第二 ， 手机 还 没 激活 官网 查到 十天 前 已经 激活 ， 问 客服 答 曰 是 正品 行货 ， 属于 苹果 官网 查错 ， 要 我 在 官网 申请 数据 查询 ， 客服 态度 不 咋样 ， 手机 其它 没 啥 问题 ， 暂且 给 二星 ， 用 一段时间 再 评价 。"
4807,3,17,别的 都 还 可以 ， 但是 感觉 手机 缝隙 里面 有脏脏 的 东西 ， 擦 也 擦不掉
4808,3,41,说实话 苹果 手机 感觉 没有 安卓 系统 的 玩 的 顺手 ， 个人 是 不 太 喜欢 苹果 了 ， 而且 ， 苹果 系统 ， 连接 无线网 ， 网速 很 慢 ， 同样 的 无线网 ， 安卓 系统 的 比较 快
4809,1,8,什么 * * ， 刚买 两天 就 降价
4810,1,3,不是太好 有点 卡
4811,5,47,份量 够 了 ！ 有 手感 ！ \ n 没有 惊喜 的 是 外观 和 系统 ， 好 的 产品 就是 感觉 不到 他 的 存在 ， 却是 一些 app 已经 绑住 了 我 ， 手机 只要 不 升级 ， 基本 又 是 两年 的 使用 ！
4812,2,31,无法 想象 这是 苹果 的 品控 ， 正面 屏幕 左上角 能 插纸 ， 背面 右 上 左下角 也 明显 间隙 ， * 块 的 国产机 我 都 没 发现 这种 情况
4813,1,1,差评
4814,2,19,手机信号 不好 ， 通话 中 经常 断线 ！ 还 出现 几次 死机 ！ 系统 还 挂 了 一次 ！
4815,5,11,挺 好看 特别 抗 摔 外观 喜欢 手感 不错 哈哈哈 哈哈
4816,2,29,手机 没 问题 ， 但是 快递 放 门卫 不送 我 手上 ， 很无语 ， 好歹 大 几千 的 东西 ， 就 这么 随便 么 ？ 希望 加强 管理 哦
4817,5,23,非常 好 ， 是 正品 ， 运行 速度 比 我 的 6 快 多 了 ， 像素 感觉 差不多 ， 很 满意 ，
4818,3,51,特意 用 了 一段时间 才 来 评价 ， 这 是 我 入手 的 第一部 苹果 手机 ， 本来 是 充满 很大 期望 的 ， 毕竟 花 了 好几千 ， 可是 感觉 很 失望 ， 新手机 的 电 居然 也 不 经用 ， 一天 要充 一次 ， 还 不是 玩得 特别 多
4819,5,14,老婆 手机 不行 了 。 给 换个 新 的 。 她 很 喜欢 。
4820,5,10,各 方面 都 没有 发现 什么 问题 。 。 。
4821,5,35,新 苹果 8 手机电池 还 挺 经用 的 ， 就是 不 知道 用久 了 会 怎么样 ， 手机 像素 挺 高 的 ， 拍照 效果 很 好 ， 是 一次 愉快 的 购物 之旅 。
4822,3,12,买 了 一个半月 降 了 一千五 ， 手机 再 好 也 差评
4823,3,108,屏幕 颜色 感觉 没 原来 的 6s 看着 舒服 ， 原彩 显示 关掉 发白 ， 开着 泛黄 ， 总 觉得 别扭 ， 看久 了 眼睛 疼 ， 手机 发热 比较严重 ， 可能 是因为 背面 玻璃 的 缘故 ？ 真机 比 图片 上 更好 看 ， 色泽 接近 亮 黑 7 ， bug11 真心 难 用 ， 日常 使用 也 没 ios9 流畅 ， 所谓 新 功能 新花样 也 用不上 ， 平常 最多 也 就 打 打电话 玩个 农药 之类 的 ， 买 plus 也 是 考虑 到 电池 更大 ， 结果 打电话 切 后台 还有 bug ， 没见 过 这么 辣稽 的 系统 ， 苹果 大 公司 病不轻
4824,5,37,买 之前 看 了 那些 评论 说 有 翻新 机 ， 我 不 相信 京东 会 做出 这种 事 ， 也 不 知道 那些 人 为什么 这样 评论 ， 反正 我 买 到 的 新机 是 正品
4825,3,48,手机 本身 没 啥 问题 ， 但 明显 被动 过 了 ， 塑封 不 完整 ， 正反两面 都 有 气泡 ， 估计 是 退 的 货 。 虽然 没有 被 激活 ， 还是 相当 不爽 。 若 不是 官网 比 不 发货 ， 也 不会 这儿 买 啦
4826,1,27,QQ 微信 聊天 发出 去 的 语音 全是 杂音 经常 遇到 这种 毛病 ， 有时候 通话 也 是 。 听 的 我 这边 全是 风声 质量 感人
4827,3,12,用 着 还行 就是 价格 经常 波动 不太能 关注 到 错过 保价
4828,5,21,给 老妹 买 的 ， 应该 还 可以 吧 ， 这 款 性价比 高 ， 选 了 128g 也 够用 了
4829,3,49,买 完 几小时 后 就 降价 了 ， 找 京东 客服 保价 还 不 可以 ， 需要 下新 订单 （ 24 小时 不可 以下 两单 ， 而且 第二天 优惠 就 没有 了 ） 京东 真坑 套路 深 。 还好 苹果 商家 客服 讲道理 ， 给 我 退钱 了 。
4830,1,180,手机 做工 问题 ， 到手 后 包装盒 坏 了 好 大 一个 脚角 ， 手机 没 问题 还 可以 接受 ， 拆开 后 发现 封装 膜 是 京东 封 的 ， 不是 原装 一体 的 封装 膜 ， 我 就 知道 事情 并 不 简单 ， 当时 只是 检查 看 有没有 磕磕碰碰 ， 但 没有 看到 以为 我 自己 想 多 了 ， 果然 还是 tooyoungtoosimple ， 等 我 激活 撕膜 以后 ， 竟然 感觉 有点 扎手 ！ ！ （ 之前 没 撕膜 ， 膜 的 边边 割手 正常 ） 这会 细看 & hellip ; 曰 了 狗 了 & hellip ; 手机 做工 有 问题 （ 第一张 是 正常 的 一边 ， 应该 是 严丝合缝 的 ， 进不了 灰尘 ， 另外 一变 看 进灰 就 知道 缝 有 多 大 了 ） 虽然 严格来说 不 关 京东 事情 ， 但是 一 想到 这么 贵 的 东西 ， 已经 是 拆过 机了 的 ， 就 不爽 ， 强迫症 受不了 & hellip ; & hellip ; 已经 激活 了 ， 也 没 想着 退 了 ， 不想 扯皮 & hellip ;
4831,5,37,买 给 老妈 用 的 ， 生日礼物 她 很 开心 ， 手感 很 好 ， 像素 挺 高 的 ， 最 适合 妈妈 们 出门 自拍 。 也验 了 是 新机 ， 希望 质量 一如既往 地好 ～
4832,1,18,京东 的 价格 死 都 别信 ， 买来 就 降 还 不 退 差价 神奇 的 公司 。
4833,5,17,整体 感觉 还 不错 京东 快递 还是 很 NB 的 上午 十一点 下单 下午 就 到 了
4834,5,7,手机 是 不错 就是 这个 电太费 了
4835,5,16,东西 收到 ， 很 有 分量 ， 屏幕 质感 很 好 ， 系统 用后 再 追评
4836,1,5,不说 什么 了 就是 差评
4837,5,22,很 好 用 的 过 了 一个 星期 左右 才 . 因为 送 老丈人 的 ， 老丈人 很 喜欢 ， 赞 一个
4838,1,18,一定 要 考虑 拍照 了 ， 拍照 发黄 ， 买来 也 懒得 退 了 ， 对付 用 吧
4839,3,4,发热 太 严重 啊
4840,1,45,激活 后 通话 发现 有 噪声 ， 回声 ， 通话 不 清晰 ， 申请 换货 ， 第二个 手机 拿来 后 还是 老 问题 ， 现在 的 苹果 手机 质量 这么 差 ， 怪不得 销量 越来越 差 ， 果粉 门 现在 千万 不能 买 呀 。
4841,1,9,指纹 解锁 有时 解不开 ， 屏幕 亮度比 7plus 黄
4842,5,2,点赞 了
4843,5,31,首先 手机 特别 快 ， 昨天下午 拍 的 ， 今天 中午 就 到 了 ， 挺 流畅 的 ， 目前 没 啥 大 问题 ， 用 着 也 挺 顺手 的
4844,2,7,不太 满意 ， 相术 有点 问题 。
4845,3,96,通话 时 系统 总是 显示 呼叫 失败 ， 然后 电话 挂断 ， 不 知道 是 什么 问题 ， 问 了 商品 页面 客服 和 售后 客服 ， 都 没 给 出来 个 解释 ， 生意人 的 手机 通话 功能 是 很 重要 的 好 吧 ， 不 知道 这届 苹果 8p 是 怎么 个 质量 ？ ？ 还是 京东 卖 翻新 机 ？ ？ 看 评论 里 有人 说 在 京东 买 到 正品 苹果 手机 简直 是 走运 ， 早 知道 就 看看 评论 再 决定 在 哪儿 买 了 ， 后悔 & hellip ;
4846,5,12,是 国行 ， 用 了 一段时间 了 ， 不错 没 出 问题
4847,3,14,开箱 发现 有损 ， 还有 为什么 别人 返豆 那么 多 ， 而 我 没有
4848,3,15,一般般 ， 没有 什么 特别 感觉 ， 玩游戏 的 时候 也 没有 觉得 很 流畅
4849,5,103,"1 . 京东 自营 好快 ， 昨天中午 买 ， 今天 早上 到 ; \ n2 . 因为 用过 太多 华为 手机 ， 现在 特别 想 体验 下 iOS 系统 。 现在 还用 不大 习惯 ， 不过 觉着 体验 还是 挺 好 的 ; \ n3 . 下午 点 充电 到 100% , 一直 玩 到 现在 ， 电量 剩余 4% ， 续航 还 可以 的 ; \ n4 . 屏幕 . 寸 的 ， 适合 手大些 的 同学 ～ 看图 吧 ， 用 P9 拍 了 几张 ， P9 也 来自 京东 ? \ n . 另外 配送 员 小哥 态度 超好 ～"
4850,1,42,什么 烂 手机 回来 ID 注册 有 问题 提交 售后 没 反应 真是 相信 京东 这么 多年 了 在 京东 上 买 了 多少 次 手机 总是 回 出现 问题 而且 售后 都 很 慢 这 让 以后 在 怎么 相信 京东
4851,1,135,真是 一次 超级 不 愉快 的 购物 体验 ， 双 十二 之前 下 了 一单 ， 配送 慢 了 ， 外加 想换个 颜色 ( 也 优惠 了 一点 ) ， 所以 就 取消 了 订单 ， 重新 下 了 一单 ， 结果 到 现在 一个 星期 订单 都 没有 取消 成功 ， 连 客服 都 不 知道 手机 在 哪 ， 中间 有个 客服 打电话 和 我 说 帮 我 取消 了 订单 ， 结果 过 了 两天 一看 订单 还是 原来 的 状态 ， 如果 是 。 。 。 （ 这里 打 不 出来 ） 这种 情况 钱款 早就 给 我 退回来 了 ， 我连个 影子 都 没 见到 ， 钱扣 了 一个 星期 ， 学生 党 ， 伤不起 ， 借钱 吃饭 中 ， 在 此 差评 ， 希望 尽快 处理 。 。 。
