,labels,lenths,contents
4493,1,44,机子 实体店 天 m 旗舰店 卖 回收 机子 拆下来 零部件 组装 发烫 流畅 信号 掉线 （ 我图 左上角 信号源 ） 有图 真相 有时候 APP 4G 情况 卡死 APP 比不上 年 华为 mate9 7000 元 中 奖 官网 买 京东 评论 竞争对手 名字 包容心 真小
4494,3,29,不想 做 评价 客服 服务态度 够 感觉 选择 宿迁 做客 服 中心 京东 抹黑 京东 印象 不错 三星 评价 手机 评价 心情 回来 两天 不想 不晒 聊天记录 不信 晒
4495,5,1,挺
4496,5,9,满意 两天 评价 第一次 买 苹果 解锁 功能 值
4497,5,9,收获 银色 满意 性能 一段时间 评价 ！ 品质 ！
4498,1,34,差评 意外 手机 哪有 瑕疵 ？ 家 网上 残次品 回来 快递 小哥 买 门口 打开 一块 掉 漆 没多大 花 多钱 买个 完整 商家 态度 我要 时间 店里 你家 买 花 钱 买个 教训
4499,1,3,电池 耐用 荣耀
4500,3,0,
4501,3,5,问 客服 敷衍 没见 客服
4502,2,5,第二天 降价 保价 太 垃圾
4503,2,9,手机 发现 屏幕 顶端 瑕疵 电话 接到 有时候 提醒
4504,5,7,不错 挺好用 希望 京东 质量 一如既往 ！
4505,5,4,不错 信赖 京东 买
4506,3,0,
4507,1,19,外壳 凸包 ！ ！ ！ 图 退货 质量 坑 看清 点赞 客服 说 看不见 ！ ？ 希望 起诉 ！
4508,1,22,月 手机 一条 月 日 备忘录 理由 ID 同步 好奇 同步 难不成 同步 一条 备忘录 手机 有人 用过 信赖 京东 不靠 谱
4509,5,7,暂时 不良现象 电池 耐用 拍照 清晰 ！
4510,5,7,帮 朋友 全新 未 拆封 未激活 ！
4511,5,17,不错 黑色 很漂亮 一阵子 没什么 毛病 苹果 太黑 不到 两千 成本 两年 机型 卖 五千多 关切 谴责
4512,1,4,实体店 买 网上 买
4513,5,6,物流 力 当天 买 第二部 手机
4514,5,8,京东 快递 速度 超级 晚上 订 早上 赞
4515,5,19,28 号 晚 11 点半 下单 29 号 早 10 点 到货 货运 速度 点赞 机器 未 手感 不错
4516,5,2,物流 超快
4517,1,15,手机 激活 好久 最差 弄 电子 发票 查 保修期 不准 三个 月 假 感觉 骗
4518,5,31,两个 月 感觉 手机 毛病 网上 验 确实 新机 价格 全网 最低价 流畅 秒杀 华为 P8 只不过 苹果 智能化 真的 比不上 华为 emui 流畅 度 喜欢 牺牲 一点 智能化 水准 说值
4519,2,26,第一次 京东 买手机 坑 抢购 活动 时 显示 免息 利息 咨询 客服 说 抢购 白条 免息 卷 第一次 买 贵重 东西 坑 hellip hellip ？ ？
4520,5,9,运行 速度 没得说 屏幕 越来越 价格 摆在 京东 支持
4521,5,6,信赖 京东 买 好多 手机 京东
4522,3,4,目测 行 有待 检测
4523,5,3,手机 itunes 不好
4524,5,15,11 日 晚上 十点 抢 13 日 早上 送到 京东 厉害 手机 一个月 习惯 ！
4525,2,19,感觉 买 返修 机 没用 一周 偶有 卡顿 关掉 程序 重启 16G 一两年 18 卡 ？ 难过 没得 退货
4526,5,12,手机 很快 送到 家 快递 小哥 超好 hellip hellip 天热 辛苦 ！
4527,2,9,价钱 行 双十 活动 屏幕 黄 天秤座 受不了 ！
4528,1,19,果断 差评 说 限时 促销 刚买 完 降价 赤裸裸 玩 先 提价 减价 假 促销 真 欺诈 hellip hellip
4529,1,8,外观 手机 音孔 声音 网上 购物 真心 垃圾
4530,3,19,一个月 评价 质量 暂时 没什么 工艺 后盖 玻璃工艺 算是 很大 瑕疵 建议 实体店 购物 保障 网上 购买 电子产品 失望
4531,2,7,屏幕 暖 亮光 实体店 差距 屏幕 暗
4532,5,14,盒子 挤压 稍微 变形 影响 ！ 一代 四年 完好无损 内存 太小 四年 足矣 ！
4533,3,10,手机 试 客服 服务 不爽 发票 电子 发票 看不到 烦死
4534,5,6,期待 久 喜欢 手机 终于 到手
4535,3,4,刚买 降价 开心 ～
4536,3,33,手机 挺 好看 满意 收货 时 一眼 没什么 贴 钢化 膜 插卡 时卡槽 坏 贴膜 说 卡槽 戳 不坏 原本 坏 拿到 扎心 难受 插 缺 一块 特别 难看 找 卡槽 颜色 难受
4537,5,7,两天 评价 很骚 很红 背壳 玻璃 ！
4538,5,5,好久 买 太 喜欢 太漂亮
4539,5,8,高性价比 耐 摔 耐用 价格 合适 不愧 精品
4540,2,7,不到 礼拜 掉 700 hellip hellip 心痛
4541,5,8,动作 限时 达 售后 确实 满意 做 过分
4542,5,5,速度 很快 质量 买手机 京东
4543,3,3,太重 厚 手感
4544,5,38,买 完 手机 一个多月 月底 下单 月 30 手机 死机 反馈 客服 目前为止 当天 接到 电话 说会 反馈 24 小时 内回 电话 收到 三条 短信 内容 目前为止 客服 回 电话 办法 申请 维权 垃圾 京东 ！ 垃圾 ！
4545,2,27,7p 送 女朋友 刚上 手 接电话 时 黑屏 显示 只能 挂断 按来 亮 屏 平常 7p 店铺 买 ！ 个个 说 京东 买 几万块 东西 一件 ！
4546,2,3,盒子 挤 观察
4547,1,18,买 几天 降 三百 保价 保 京东 准时 达 笑话 准时 达 第二天 点 第三天 傍晚 点 收到
4548,3,7,老婆 买 刚买 降 佰 保价 满意
4549,5,7,一个多月 挺 顺手 过段时间 再来 追评 ！
4550,5,3,正宗 产品 物流
4551,5,7,终于 抢到 手机 分量 谢谢 老公 抢
4552,2,7,指纹 解锁 太差 一会 有用 一会 没用
4553,5,7,手机 市价 便宜 正品 京东 购买 京东
4554,5,8,拿到 手是 全新 未 开封 正品 信赖 京东
4555,3,23,发现 打开 包装 外面 贴着 京东 撕过 苹果 盒 包装 发现 先用 看吧 hellip 几千 东西 换回去 发货 机 hellip 这方面 京东 ！
4556,1,8,朋友 买个 球 一个月 降价 000 买 三星
4557,5,14,京东 物流 很快 晚上 下单 第二天 早上 收到 一段时间 很快 电 足够 不错 ！
4558,1,25,不出 感觉 卡顿 原因 系统 太高 序列号 查 原厂 正品 最气 太小 气 手机 膜 硅胶 手机 壳 害 刚来 碰缺 角 嘈 差评 ！
4559,4,5,电池 不太 够用 续航 欠缺
4560,5,11,通话 录音 通话记录 存 时间 太短 有安卓 手机 G 信号 差
4561,1,32,苹果 系列 垃圾 同事 自动更新 系统 手机 死机 我刚 买 8p 到手 两个 小时 屏幕 碎 碎 官方 旗舰店 换 屏 下载 东西 有时候 无线网 连不上 只能 说 苹果 系列 越来越 垃圾
4562,3,10,品控 真的 差 后置 摄像头 里 灰尘 申请 换 换
4563,1,29,太差 首发 买 手机 死机 横屏 过不来 自动关机 一大堆 客服 告诉 退换 一周 客服 拖拖拉拉 一个月 告诉 超时 退换 只能 维修 没事 花 8000 块钱 买个 手机 修着 玩
4564,1,31,京东 失望 ！ ！ ！ 昨天 货 昨天 降价 一百 签收 保价 ！ ！ ！ 说 秒杀 产品 保价 系统 干嘛 ？ 差评 买 贵重 电子产品 小心 算是 吃 亏了 ？
4565,3,5,还行 一会 5499 一会 5688
4566,5,8,苹果 性能 速度 不用说 物流 不多 说 棒
4567,1,10,第一次 京东 买手机 送货 速度 超快 手机 质量 发现 ！
4568,1,33,激活 退 激活 手机 性能 没什么 靓点 苹果 Ｓ puls 功能 不值 钱 手里 一台 苹果 Ｓ Ｓ puls Ｓ 钓鱼 掉 水里 摄像头 坏 iPhoneX 感觉 太小 后悔 拍 苹果 Ｓ puls28G
4569,5,8,发错 货 ？ 挺不错 查 好像 款 更好
4570,2,4,手机 缝隙 过大 磨损
4571,2,77,体验 几天 评价 n 手机 外观 激活 时间 吻合 Wifi 时常 掉线 重连 ！ 同一个 Wifi 开 网页 速度 华为 n 说 京东 京东 买 电子产品 价格 低且 价格 稳定 买手机 终于 发现 猫腻 ！ n 两天 看时 红色 5999 金色 5499 黑色 5799 本想 买 红 不合算 差点 买 金色 第二天 抢购 黑色 5499 便宜 300 红色 平台 红色 贵 放弃 红色 下单 买 黑色 评价 发现 5499 红色 5399 比黑 低 早 几天 买 ！
4572,1,10,外观 漂亮 7P 重 信号 不好 打电话 声音 断断续续 后悔
4573,5,20,说 京东 物流 太给力 上午 下单 下午 送到 手机 外观 运行 力 搞 活动 时 下单 实在 物有所值 棒 ！
4574,5,5,不错 朋友 喜欢 买 好几个
4575,3,4,手机 不错 活动 价格低
4576,5,5,物流 查 官网 正品 一如既往
4577,3,6,做工 瑕疵 有个 小黑点 还好 发现
4578,5,10,全新 hellip hellip 苹果 机器 体验 真的 不错 hellip hellip
4579,1,10,垃圾 手机 不到 二十天 黑屏 几千块 东西 几百块 差 答复
4580,5,0,
4581,3,12,买 5588 打开 贵 100 块 手机 物流 很快 总体 三颗 星
4582,1,9,耳机 假 办紧 售后 京东 真 垃圾 配件 真假
4583,5,5,物流 包装 完好 机子 刚刚
4584,5,9,回购 买 黑色 回购 银灰色 物流 给力 第二天 送到
4585,5,9,送货 东西 不错 本来 担心 翻新 验证 新机 大爱
4586,3,4,中 后期 追加 评论
4587,2,3,产品 暂时 发现
4588,3,57,评论 好多 说 京东 包装 很烂 收到 惊呆 ！ 塑料袋 没气 ？ 手机 包装 膜 完好 打开 发现 手机 屏幕 膜 有脏脏 污渍 ？ 怀疑 退过 机子 ！ 激活 差过 保修期 激活 日期 22 买 24 号 货 当天 晚上 激活 我查 电话 技术 到期 12.2 日 保修 到期 2018.9 号 ？ 号 激活 ？ 二手 ？
4589,3,7,感觉 屏幕 黄 看着 舒服 不好 不差
4590,1,34,买手机 买 cha 快递 拆开 泡沫 隔离 手机 打开 连个 壳 膜 送 好评 刷 ？ 同事 nsuling 买 送 无线 送 蓝牙 耳机 便宜 一百 激活 退 真的 5.6000 块 连个 送 店子
4591,5,5,京东 自营 ！ ！ ！
4592,5,3,全新 好用 划痕
4593,5,6,期盼 之中 终于 心爱 东东 谢谢
4594,5,4,后悔 买 64g 内存
4595,3,44,系统 性能 续航 符合 苹果机 一贯 口碑 背面 玻璃 金属 接合处 右侧 过大 做工 差强人意 影响 抗水 抗尘 客服 装配 公差 建议 售后 检测 hellip hellip 搜索 买家 同类 塞入 纸张 折腾 耗费 时间 伙伴 同类 售后 检测 体验 中 暂时 未 发现 ！
4596,5,2,不错 不错
4597,3,10,页面 切换 卡 有时候 动 切换 两次 手机 电量 感觉
4598,5,44,买手机 京东 检查 正品 iPhone6S 16G 买 iPhone6Splus 只在乎 大屏幕 内存 电量 iPhone7 买不起 寸 一点 我手 哈哈哈 三星 S8 验 一把 确实 挺 安卓 系统 真 不想 评价 一句 话 买安卓 后悔 买 iPhone 至少 后悔 这台 三星 CPU 电量 6S 真的 满意
4599,5,5,第一次 大屏幕 内存 感觉 不错
4600,3,12,翻新 机 买 金色 PP 助手 里查 说 买 黑色 感觉 翻新
4601,1,5,手机 挺 OK 不送 无线耳机
4602,3,14,感觉 一般般 运行 oppor9 电池 耐用 充电 很慢 很慢 hellip 中 苹果 真的 熟悉
4603,5,6,物流 包装 完好无损 机器 未 拆封
4604,5,74,赞 京东 快递 速度 确实 盖 晚上 十点 多下 第二天 早上 十点 送到 选择 京东 购物 京东 配送 够快 惠州 评论 说 苹果 6splus 这款 机器 观望 几天 最终 下手 机子 运行 完美 电池 还过得去 上午 十点 收到 机器 百分之八十 电量 链接 wifi 玩到 晚上 十二点 20 电量 外观 ok 瑕疵 官网查 全新 机器 玫瑰 金 艳丽 音质 爆炸 速度 biubiu 手机 生产日期 显示 2017 年 写 希望 买 这款 机子 朋友 参考 ！
4605,2,11,手机 速度 外观 瑕疵 懒得 换机 京东 一百块 钱 卷 补偿
4606,5,13,新买 手机 保修 提前 月 建议 收到 货 查询 不靠 谱 ！ 慎重
4607,5,8,一如既往 好评 京东 买 好几部 手机 不错 ！
4608,5,5,运行 速度 流畅 拍照 清晰
4609,3,12,不想 说太多 拿到 货看 跌 元 情况 ？ 手机 屏保 手机 软套
4610,5,4,不错 不错 没什么 挺
4611,3,5,手机 收到 看电视 手机 发热
4612,5,19,京东 自营 信赖 京东 快递 力 次日 送到 手里 太给力 手机 很漂亮 几天 感觉 好棒 支持 京东 自营 ！
4613,1,16,差 一个多月 死翘翘 苹果 开机 模式 黑屏 互换 转 健都 黑 自动播放 质量 太 垃圾 太烂
4614,3,14,刚买 完 降价 5688 白条 版非 白条 版 搞 脑子 不肯 退 差价 差评
4615,1,29,打开 盒子 包装 后托 手机 内盒 边角 破损 月 24 号 买 手机 24 号 激活 语言 信箱 里 208.6 号 语言 通话录音 怀疑 退货 产品 京东 越来越 垃圾
4616,5,29,太 习惯 特别 返回 一步 麻烦 ！ 打开 速度 耳机 听歌 蛮爽 软件 ？ 关机 状态 闹钟 不响 摄像头 一点点 灰尘 充电 头冲 电好 汤 性价比 不高 hellip hellip
4617,1,60,双十 评价 见到 期 免息 活动 感觉 下单 前两天 还款 发现 免息 5888 分 期 利息 847.92 双十 买 咨询 客服 客服 说 双十 一有 活动 真的 醉 咨询 白条 客服 告诉 我要 截图 说 告诉 操作 证明 选择 免单 我查 期免 操作 截图 告诉 48 小时 解决 月 日 咨询 日才 回复 只能 帮 转 期 利率 减半 醉
4618,5,1,不错
4619,3,19,挺 顺手 6p 感觉 好多 ！ 希望 n 物流 产品 包装 不敢恭维 感觉 像是 露天 存放 到手 盒子 脏兮兮
4620,2,32,快递 差评 差评 差评 送货上门 n 送货员 差评 差评 难以 沟通 在家 有事 送货到 家 配送 站取 地方 京东 n 手机 毛病 满分 商品 扣分 服务 配送 太差 第一次 怀疑 京东 物流
4621,1,35,真的 差评 ！ 买 星期 掉价 两次 客服 说 保价 政策 买 抢购 不到 保价 错怪 ？ 买 三个 手机 几十 手机 退 买 说 保价 政策 欺骗 消费者 找 客服 工号 ！ 不理 ！
4622,5,2,感觉 真的
4623,1,62,垃圾 中 战斗机 京东 失望 下次 再来 机器 花钱 查 官 换机 天线 地方 成色 不是太好 机器 安兔 兔 跑 分 25 万 万 第一次 开机 一点 小卡 软件 闪退 两次 找 客服 客服 告诉 有官 换机 坑人 懂吗 触屏 特别 灵敏 点 两下 网络 原因 京东 第一次 差评 ！ 垃圾 ！ 某东 骗起 人来 信 ！ 点个 赞 自营 店 徒有虚名
4624,5,4,没用过 苹果 孩子 买
4625,5,13,冲着 颜色 买 红色 真的 骚气 辟邪 送货 全新 商品 买手机 必选 京东
4626,3,4,收到 货 降价 两百
4627,5,1,暂时
4628,3,48,上个月 底 买 收到 后用 第一天 发现 右侧 机身 过程 中 发热 通话 半小时 多个 应用软件 安装 过程 中 发热 苹果 检测 开 检测 京东 复查 搞 几天 手机 够 烦够 无语 还好 换 手机 京东 电话 客服 人员 态度 有好有坏 有个 女 客服 特别 不太 耐烦 不耐烦
4629,5,3,喜欢 好评 说
4630,3,0,
4631,5,8,屏幕 早 买 8p 建议 经济 宽裕 8p
4632,1,20,月 25 号 买 5999 月 号 5699 声请 保价 说 支付 方式 保价 大伙 买 看清楚 京东 坑 深
4633,3,13,半个 月 评价 总体 不错 bug 睡觉时 锁屏 有人 发微 信来 屏幕 亮
4634,5,30,满意 购物 东西 6sp128g 价 值 京东 物流 超快 前天 晚上 22 点后 下单 昨天中午 到货 昨晚 切卡后 激活 货物 外包装 简陋 点 令人担忧 打开 包装 一切正常 ldquo 多快好省 rdquo
4635,1,1,推荐
4636,1,23,差评 差评 电量 太快 太快 太快 下午 小说 剩 20% 电 电用 多钱 买个 手机 废 霸王 条款 激活 退换 换 国产 机器
4637,3,14,手机 行 帮 爸爸 买 sn 贵 400 sn 双 11 买 到手 588
4638,1,38,手机 降价 厉害 月 27 号 买 月 号 降价 200 平时 上班 忙 号 周末 打开 手机 发现 降价 申请 价格 保护 客服 客服 说 超过 天 奉劝 买手机 做好 查看 已买 商品价格 变化 店大欺客 35 举报
4639,1,31,买回来 几天 次 来电 屏幕 显示 接 电话 关机 从启后 前 几天 申请 售后 客服 来电 系统升级 系统还原 天 打电话 关机 从启 怀疑 京东 自营 商城 买到 手机 差 差 差评
4640,3,19,普普通通 手机 昂贵 价格 发微信 视频 时 音质 不错 配件 7P 通用 信号 差 没买 快充 无线 充 实用
4641,5,6,挺 不错 想要 好评 黑色 128G
4642,5,19,收藏 亮 黑色 一如既往 喜欢 信赖 苹果 我京豆 哈哈哈 n 收藏 亮 黑色 一如既往 喜欢 信赖 苹果 我京豆 哈哈哈
4643,2,49,第一次 东西 熟悉 几个 第一个 摄像头 里 白色 点点 （ 估计 灰 ） 影响 拍摄 听筒 音量 忒 音量 开 对面 说话 大声 早 屋外 听到 说 手机 里 音量 很小 感觉 稍微 噪音 听不清 第三 包裹 送来 手机 包装盒 一个角 凹下去 使用暴力 摸索 中 拿到 手 小时 不到
4644,2,9,外观 磕碰 用过 建议 完 京东 买 买好 一点
4645,1,7,价位 买 不到 天降 几百块 价保 过期
4646,5,2,618 超给力
4647,1,26,怀疑 翻新 机 ！ 耳机 一动 强 电流 杂音 下边 音响 声音 音乐 发烧友 特别 失望 5000 多买个 翻新 机 失望 ！ 京东 失望 专卖店 便宜
4648,3,17,续航 微信 微博 重 很快 习惯 收到 边框 划痕 急 没换 换 瑕疵 更大 套 壳 看不见
4649,1,10,卡 解锁 不灵敏 重 电池 耐用 发热 重度 不到 五小时
4650,5,9,送货 很快 当天 到货 手机 数码 类产品 京东 买
4651,1,5,苹果 品控 真的 不怎么样 ！
4652,5,16,包装 简陋 东西 小破盒 邮来 一度 假 网上 验证 包装 经费 京东 白条 挺 整体 不错
4653,2,2,感觉 苹果
4654,5,2,京东 自营
4655,5,15,老婆 SE 进水 ！ 出门 京东 拍 送货 很快 iPhone8 防水 ！ iPhone8 iPhoneX 配合
4656,1,3,一般般 贵 要死
4657,2,3,刚买 掉 价钱
4658,5,7,婆婆 蓝色 陪 老婆 色 合金 POP
4659,5,3,东西 正品 中
4660,3,7,手机 降价 太快 买 天 降 150
4661,3,10,激活 太 麻烦 问 客服 爱理不理 买 买 客服 大变样
4662,2,24,激活 两天 次卡顿 情况 不明 原因 ！ ！ 京东 顾客 纸质 发票 拒绝 补票 ！ 顾客 选择 发票 类型 ？ 顾客 忍 ！ ！
4663,5,16,物流 很快 快递 小哥 负责 手机 包装 运行 速度 灵敏 玩游戏 手感 运行 流畅 画面 清晰
4664,1,19,京东 买 东西 昨天 手机 黑屏 成砖 开机 开 问 客服 人理 京东 ？ 早 实体店 买 建议 买
4665,1,4,没收 到货 京东 坑
4666,5,28,自营 放心 满意 买 6sp 划算 128 不用 担心 内存 16g 128 豁然开朗 心情 鸡冻 ！ 银色 选对 银色 好好看 喜欢 买 6sp 拍照 适合 爱 臭美 自恋狂
